Place_Id,Place_Name,Category,City,Rating,Price,Description,tags
390,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,4.1,5000,"Perlu diketahui, watu simbar ini merupakan lokasi wisata yang menawarkan edukasi dari berbagai macam pohon durian. Walaupun terkesan biasa saja, hal tersebut lah yang sebenarnya menjadi keunikan tempat ini. Apabila seseorang datang kemari, orang tersebut akan bisa mempelajari banyak hal tentang pohon durian. Selain bisa mempelejari berbagai macam hal tentang pohon durian tersebut, tentu lah para pengunjung pun bisa membeli durian yang berada disana.",perlu tahu watu simbar ini rupa lokasi wisata yang tawar edukasi dari bagai macam pohon durian walaupun kes biasa saja hal sebut lah yang benar jadi uni tempat ini apabila orang datang kemari orang sebut akan bisa ajar banyak hal tentang pohon durian selain bisa lejar bagai macam hal tentang pohon durian sebut tentu lah para unjung pun bisa beli durian yang ada sana cagar alam cagar alam cagar alam cagar alam cagar alam semarang semarang semarang semarang semarang 
391,Flower Farm Setiya Aji,Cagar Alam,Semarang,4.1,7500,"Di taman bunga Setiya Aji Flower Farm kita bisa melihat warna-warni bunga krisan yang terlihat sangat cantik. Selain itu lokasinya yang berada di dataran tinggi membuat udara di kebun bunga Bandungan ini terasa cukup segar. Taman bunga Setiya Aji Flower Farm Bandungan ini dalam sekejab menarik perhatian wisatawan, terutama kalangan anak muda yang penasaran ingin melihat keindahan bunga-bunga di tempat wisata Semarang tersebut. Kini Setiya Aji Flower Farm menjadi salah satu tempat wisata favorit di Bandungan yang wajib dikunjungi, terutama bagi wisatawan yang sedang mencari objek wisata romantis di Kabupaten Semarang selain di Gedong Songo.",di taman bunga setiya aji flower farm kita bisa lihat warna warni bunga krisan yang lihat sangat cantik selain itu lokasi yang ada di datar tinggi buat udara di kebun bunga bandung ini asa cukup segar taman bunga setiya aji flower farm bandung ini dalam jab tarik perhati wisatawan utama kalang anak muda yang penasaran ingin lihat indah bunga bunga di tempat wisata semarang sebut kini setiya aji flower farm jadi salah satu tempat wisata favorit di bandung yang wajib kunjung utama bagi wisatawan yang sedang cari objek wisata romantis di kabupaten semarang selain di gedong songo cagar alam cagar alam cagar alam cagar alam cagar alam semarang semarang semarang semarang semarang 
392,Ekowisata Mangrove Wonorejo,Cagar Alam,Surabaya,4.3,0,"Hutan Wisata Mangrove Surabaya merupakan wisata yang menggabungkan wisata rekreasi dan edukasi. Di area dengan luas kurang lebih 200 hektar ini ditanami berbagai tanaman bakau. Lokasi wisata ini dikelola dengan baik oleh pemerintah Kota Surabaya. Sehingga wisata ini diminati pengunjung karena tertata rapi dan bersih. Aktivitas wisata yang bisa dilakukan antara lain berkeliling hutan mangrove baik menggunakan perahu atau berjalan kaki . Serta wisata edukasi mengenai ekosistem sekitar.",hutan wisata mangrove surabaya rupa wisata yang gabung wisata rekreasi dan edukasi di area dengan luas kurang lebih 200 hektar ini tanam bagai tanam bakau lokasi wisata ini kelola dengan baik oleh perintah kota surabaya sehingga wisata ini mati unjung karena tata rapi dan bersih aktivitas wisata yang bisa laku antara lain keliling hutan mangrove baik guna perahu atau jalan kaki serta wisata edukasi kena ekosistem sekitar cagar alam cagar alam cagar alam cagar alam cagar alam surabaya surabaya surabaya surabaya surabaya 
393,Taman Harmoni Keputih,Cagar Alam,Surabaya,4.4,0,"Tempat tersebut ialah Taman Hatmoni Keputih Surabaya yang memiliki segudang koleksi bunga warna-warni. Dulunya tempat ini merupakan lokasi pembuangan sampah atau TPA, namun kini bertransformasi menjadi sebuah wisata taman yang sangat cantik. Bukan hanya cantik, namun bunga-bunga yang bermekaran di Taman Harmoni terlihat sangat instagramable, sehingga tak heran jika mayoritas pengunjung tempat ini merupakan para kaum kawula muda penggiat sosial media. Lantas berapa sih budget untuk memasuki kawasan Taman Harmoni Surabaya ini? Kamu nggak perlu khawatir, karena harga tiket masuk Taman Harmoni Keputih Surabaya ini gratis. Kamu hanya perlu menyiapkan kocek untuk membayar karcis parkir saja.",tempat sebut ialah taman hatmoni putih surabaya yang milik gudang koleksi bunga warna warni dulunya tempat ini rupa lokasi buang sampah atau tpa namun kini transformasi jadi buah wisata taman yang sangat cantik bukan hanya cantik namun bunga bunga yang mekar di taman harmoni lihat sangat instagramable sehingga tak heran jika mayoritas unjung tempat ini rupa para kaum kawula muda giat sosial media lantas berapa sih budget untuk pasuk kawasan taman harmoni surabaya ini kamu nggak perlu khawatir karena harga tiket masuk taman harmoni putih surabaya ini gratis kamu hanya perlu siap kocek untuk bayar karcis parkir saja cagar alam cagar alam cagar alam cagar alam cagar alam surabaya surabaya surabaya surabaya surabaya 
394,Air Mancur Menari,Taman Hiburan,Surabaya,4.4,35000,"Jembatan Kenjeran dengan air mancur menarinya sejatinya bukan hanya sebuah jembatan penghubung jalan saja, namun juga dimanfaatkan sebagai destinasi wisata oleh pemerintah kota Surabaya. Posisi air mancur menari sendiri berada di ujung jembatan Kenjeran dekat dengan anjungan penyeberangan atau di Taman Hiburan Pantai (THP). Lokasi ini sangat ramah kaum difabel karena tersedia lift yang dapat mereka gunakan untuk mempermudah perjalanan mereka. Sembari menunggu pertunjukan air mancur menari yang spektakuler di jembatan Kenjeran ini, Anda dapat menikmati pemandangan indah matahari terbenam (sunset) di jembatan ini. Jangan lewatkan untuk berfoto dengan laut lepas yang memesona sebagai latar belakangnya. Anda juga dapat menikmati berbagai kuliner lezat khas Jawa Timur di lokasi ini karena banyak pedagang kaki lima yang berjualan di sini. Berbagai mainan anak-anak pun dijual di lokasi ini. Jadi tidak perlu kuatir bahwa anak-anak akan merasa bosan menunggu pertunjukan air mancur menari yang mereka tunggu-tunggu. Silakan atur jadwal kunjungan Anda untuk menyaksikan taman air mancur menari Kenjeran ini dan buktikan sendiri keindahannya. Pastikan bahwa mobilitas Anda terjamin dengan sewa mobil Surabaya karena di lokasi ini masih minim transportasi online pada malam hari.",jembatan kenjeran dengan air mancur tar sejati bukan hanya buah jembatan hubung jalan saja namun juga manfaat bagai destinasi wisata oleh perintah kota surabaya posisi air mancur tari sendiri ada di ujung jembatan kenjeran dekat dengan anjung seberang atau di taman hibur pantai thp lokasi ini sangat ramah kaum difabel karena sedia lift yang dapat mereka guna untuk mudah jalan mereka sembari tunggu tunjuk air mancur tari yang spektakuler di jembatan kenjeran ini anda dapat nikmat pandang indah matahari benam sunset di jembatan ini jangan lewat untuk foto dengan laut lepas yang pesona bagai latar belakang anda juga dapat nikmat bagai kuliner lezat khas jawa timur di lokasi ini karena banyak dagang kaki lima yang jual di sini bagai main anak anak pun jual di lokasi ini jadi tidak perlu kuatir bahwa anak anak akan rasa bosan tunggu tunjuk air mancur tari yang mereka tunggu tunggu sila atur jadwal kunjung anda untuk saksi taman air mancur tari kenjeran ini dan bukti sendiri indah pasti bahwa mobilitas anda jamin dengan sewa mobil surabaya karena di lokasi ini masih minim transportasi online pada malam hari taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
395,Taman Prestasi,Taman Hiburan,Surabaya,4.6,0,"Taman Prestasi Surabaya merupakan salah satu taman yang begitu terkenal di Kota Pahlawan dan banyak dikunjungi, sehingga tak heran jika menjadi tempat favorit bagi keluarga terutama pada saat weekend. di tempat lain juga ada loh nama stadion dan taman yang sama persis dengan yang di Surabaya ini, di Bontang, Kaltim yang punya Stadion dengan nama stadion “Taman Prestasi”. Jalan Ahmad Yani, Sukarasa, Kota Tangerang, Banten 15111, juga ada sebuah taman bernama “Taman Prestasi” persis bukan? Di Jogja juga ada sebuah taman yang serupa bernama “Taman Pintar”.",taman prestasi surabaya rupa salah satu taman yang begitu kenal di kota pahlawan dan banyak kunjung sehingga tak heran jika jadi tempat favorit bagi keluarga utama pada saat weekend di tempat lain juga ada loh nama stadion dan taman yang sama persis dengan yang di surabaya ini di bontang kaltim yang punya stadion dengan nama stadion taman prestasi jalan ahmad yani sukarasa kota tangerang banten 15111 juga ada buah taman nama taman prestasi persis bukan di jogja juga ada buah taman yang rupa nama taman pintar taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
396,Monumen Kapal Selam,Budaya,Surabaya,4.4,15000,"Monumen Kapal Selam, atau disingkat Monkasel, adalah sebuah museum kapal selam yang terdapat di Embong Kaliasin, Genteng, Surabaya. Terletak di pusat kota, monumen ini sebenarnya merupakan kapal selam KRI Pasopati 410, salah satu armada Angkatan Laut Republik Indonesia buatan Uni Soviet tahun 1952. Kapal selam ini pernah dilibatkan dalam Pertempuran Laut Aru untuk membebaskan Irian Barat dari pendudukan Belanda.\nKapal selam ini kemudian dibawa ke darat dan dijadikan monumen untuk memperingati keberanian pahlawan Indonesia. Monkasel berada di Jalan Pemuda, tepat di sebelah Plaza Surabaya. Selain interior kapal selam, di sini juga diadakan pemutaran film tentang proses peperangan yang terjadi di Laut Aru. Jika ingin mengunjungi tempat wisata ini, maka akan ditemani oleh seorang pemandu lokal yang terdapat di sana.\nAda cerita unik di balik hadirnya monumen Kapal Selam ini. Pada suatu malam Pak Drajat Budiyanto yang merupakan mantan KKM KRI Pasopati 410 (buatan Rusia) ini dan juga mantan KKM KRI Cakra 401 (buatan Jerman Barat), bermimpi diperintahkan oleh KSAL pada waktu itu untuk membawa kapal selam ini melayari Kali Mas. Ternyata mimpi itu menjadi kenyataan. Dia ditugaskan untuk memajang kapal selam di samping Surabaya Plaza. Caranya dengan memotong kapal selam ini menjadi beberapa bagian, kemudian diangkut ke darat, dan dirangkai dan disambung kembali menjadi kapal selam yang utuh.",monumen kapal selam atau singkat monkasel adalah buah museum kapal selam yang dapat di embong kaliasin genteng surabaya letak di pusat kota monumen ini benar rupa kapal selam kri pasopati 410 salah satu armada angkat laut republik indonesia buat uni soviet tahun 1952 kapal selam ini pernah libat dalam tempur laut aru untuk bebas iri barat dari duduk belanda nkapal selam ini kemudian bawa ke darat dan jadi monumen untuk ingat berani pahlawan indonesia monkasel ada di jalan pemuda tepat di belah plaza surabaya selain interior kapal selam di sini juga ada putar film tentang proses peperangan yang jadi di laut aru jika ingin unjung tempat wisata ini maka akan tani oleh orang pandu lokal yang dapat di sana nada cerita unik di balik hadir monumen kapal selam ini pada suatu malam pak drajat budiyanto yang rupa mantan kkm kri pasopati 410 buat rusia ini dan juga mantan kkm kri cakra 401 buat jerman barat mimpi perintah oleh ksal pada waktu itu untuk bawa kapal selam ini layar kali mas nyata mimpi itu jadi nyata dia tugas untuk pajang kapal selam di samping surabaya plaza cara dengan potong kapal selam ini jadi beberapa bagi kemudian angkut ke darat dan rangkai dan sambung kembali jadi kapal selam yang utuh budaya budaya budaya budaya budaya surabaya surabaya surabaya surabaya surabaya 
397,Taman Kunang-Kunang,Taman Hiburan,Surabaya,4.4,0,"Taman Kunang – Kunang di Surabaya ini mempunyai luas 400 meter persegi dan Taman Kunang – Kunang di Surabaya ini diresmikan oleh walikota Surabaya, Ibu Tri Rismaharini pada hari sabtu 28 Oktober 2010. Lokasi Taman Kunang – Kunang di Surabaya ini terletak di Jalan Panjaringan Timur, Panjaringan Sari, Kecamatan Rungkut, Kota Surabaya. Taman Kunang – Kunang di Surabaya ini letaknya persis berada di antara dua bangunan rumah susun dan terdapat tulisan “Taman Kunang – Kunang,” dengan latar belakang putih. Taman Kunang – Kunang di Surabaya mempunyai banyak fasilitas publik yang cukup lengkap diantaranya adalah lapangan futsal, lapangan basket, dan area bermain untuk anak – anak. Taman Kunang – Kunang di Surabaya ini telah menjadi kawasan bermain di Surabaya untuk semua kalangan, mulai dari anak – anak, remaja, maupun dewasa. Bahkan Taman Kunang – Kunang di Surabaya ini juga tidak jarang dikunjungi oleh para lansia.",taman nang nang di surabaya ini punya luas 400 meter persegi dan taman nang nang di surabaya ini resmi oleh walikota surabaya ibu tri rismaharini pada hari sabtu 28 oktober 2010 lokasi taman nang nang di surabaya ini letak di jalan panjaringan timur panjaringan sari camat rungkut kota surabaya taman nang nang di surabaya ini letak persis ada di antara dua bangun rumah susun dan dapat tulis taman nang nang dengan latar belakang putih taman nang nang di surabaya punya banyak fasilitas publik yang cukup lengkap antara adalah lapang futsal lapang basket dan area main untuk anak anak taman nang nang di surabaya ini telah jadi kawasan main di surabaya untuk semua kalang mulai dari anak anak remaja maupun dewasa bahkan taman nang nang di surabaya ini juga tidak jarang kunjung oleh para lansia taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
398,Taman Buah Surabaya,Taman Hiburan,Surabaya,4.1,0,"Wisata Taman Buah Undaan di Surabaya adalah salah satu tempat wisata yang berada di blok m suturejo utara, kabupaten surabaya, provinsi jawa timur, negara indonesia. Wisata Taman Buah Undaan di Surabaya adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari liburan. Tempat ini sangat indah dan bisa memberikan sensasi yang berbeda dengan aktivitas kita sehari hari. Wisata Taman Buah Undaan di Surabaya memiliki pesona keindahan yang sangat menarik untuk dikunjungi. Sangat di sayangkan jika anda berada di kota surabaya tidak mengunjungi wisata taman yang mempunyai keindahan yang tiada duanya tersebut. Wisata Taman Buah Undaan di Surabaya sangat cocok untuk mengisi kegiatan liburan anda, apalagi saat liburan panjang seperti libur nasional, ataupun hari ibur lainnya. Keindahan Wisata Taman Buah Undaan di Surabaya ini sangatlah baik bagi anda semua yang berada di dekat atau di kejauhan untuk merapat mengunjungi tempat Wisata Taman Buah Undaan di Surabaya di kota surabaya.",wisata taman buah unda di surabaya adalah salah satu tempat wisata yang ada di blok m suturejo utara kabupaten surabaya provinsi jawa timur negara indonesia wisata taman buah unda di surabaya adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari libur tempat ini sangat indah dan bisa beri sensasi yang beda dengan aktivitas kita hari hari wisata taman buah unda di surabaya milik pesona indah yang sangat tarik untuk kunjung sangat di sayang jika anda ada di kota surabaya tidak unjung wisata taman yang punya indah yang tiada dua sebut wisata taman buah unda di surabaya sangat cocok untuk isi giat libur anda apalagi saat libur panjang seperti libur nasional atau hari ibur lain indah wisata taman buah unda di surabaya ini sangat baik bagi anda semua yang ada di dekat atau di jauh untuk rapat unjung tempat wisata taman buah unda di surabaya di kota surabaya taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
399,Taman Pelangi,Taman Hiburan,Surabaya,4.5,0,"Kalau pelangi biasanya ada di siang hari pasca hujan, maka di Taman Pelangi Yogyakarta pengunjung justru bisa menikmatinya setiap malam hari. Ya, ini lantaran taman ini merupakan Taman Lampion beraneka warna dan rupa. Buka sejak petang, Taman ini memang sangat cocok dijadikan pilihan destinasi rekreasi keluarga saat malam hari. Namun karena merupakan taman outdoor alias terbuka, maka pilihan paling tepat untuk datang ialah saat cuaca tidak hujan.",kalau pelangi biasa ada di siang hari pasca hujan maka di taman pelangi yogyakarta unjung justru bisa nikmat tiap malam hari ya ini lantar taman ini rupa taman lampion aneka warna dan rupa buka sejak petang taman ini memang sangat cocok jadi pilih destinasi rekreasi keluarga saat malam hari namun karena rupa taman outdoor alias buka maka pilih paling tepat untuk datang ialah saat cuaca tidak hujan taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
400,Hutan Bambu Keputih,Cagar Alam,Surabaya,4.3,0,"Surabaya menjadi kota metropolitan kedua setelah Jakarta. Kepadatan penduduk Surabaya pun cukup tinggi, dan karena terletak di pesisir, suhu kota terasa panas. Meski begitu, masih ada tempat sejuk, teduh, dan asri di tengah Kota Surabaya. Ialah Hutan Bambu Surabaya, tepatnya berada di Keputih. Mendengar nama “Hutan Bambu”, mungkin yang terlintas adalah hutan di pedesaan. Tapi jangan salah, di tengah kota pun dapat terwujud tempat asri seperti ini. Suasananya yang asri membuat pengunjung berbondong-bondong datang ke lokasi ini. Dan sekarang, taman rekreasi ini tengah menjadi favorit pengunjung menghabiskan waktu luang.",surabaya jadi kota metropolitan dua telah jakarta padat duduk surabaya pun cukup tinggi dan karena letak di pesisir suhu kota asa panas meski begitu masih ada tempat sejuk teduh dan asri di tengah kota surabaya ialah hutan bambu surabaya tepat ada di putih dengar nama hutan bambu mungkin yang lintas adalah hutan di desa tapi jangan salah di tengah kota pun dapat wujud tempat asri seperti ini suasana yang asri buat unjung bondong bondong datang ke lokasi ini dan sekarang taman rekreasi ini tengah jadi favorit unjung habis waktu luang cagar alam cagar alam cagar alam cagar alam cagar alam surabaya surabaya surabaya surabaya surabaya 
401,Taman Keputran,Taman Hiburan,Surabaya,4.3,0,"Ntah, mengapa nama taman ini disebut dengan taman keputran, namun jika dikaitkan dengan lokasi taman, berada di persimpangan jalan Keputran Surabaya. Selain itu, di seberang sungai terdapat juga sebuah taman yang bernama Taman Lalu Lintas Surabaya. Keunikan Taman Keputran dibandingkan dengan taman lainnya adalah adanya lampu yang kerangka tiangnya mirip dengan manusia, dengan gaya pose yang berbeda-beda itu, membuat taman ini terlihat ada sentuhan kreatif dan inovatif. Lampu-lampu itu terang dan indah pada malam hari. Untuknya, taman ini cukup representatif sebagai pilihan mendapatkan tempat tongkrongan yang tenang pada malam hari. Tak hanya itu, jalur pijat refleksi kaki juga tersedia disana. Cocok untuk pengunjung yang ingin mencoba pengobatan refleksi kaki sederhana. Melalui pemahaman tentang jalur refleksi secara mendalam, sebagian orang memilih sarana ini dalam usaha menyembuhkan penyakit.",ntah mengapa nama taman ini sebut dengan taman keputran namun jika kait dengan lokasi taman ada di simpang jalan keputran surabaya selain itu di seberang sungai dapat juga buah taman yang nama taman lalu lintas surabaya uni taman keputran banding dengan taman lain adalah ada lampu yang kerangka tiang mirip dengan manusia dengan gaya pose yang beda beda itu buat taman ini lihat ada sentuh kreatif dan inovatif lampu lampu itu terang dan indah pada malam hari untuk taman ini cukup representatif bagai pilih dapat tempat tongkrong yang tenang pada malam hari tak hanya itu jalur pijat refleksi kaki juga sedia sana cocok untuk unjung yang ingin coba obat refleksi kaki sederhana lalu paham tentang jalur refleksi cara dalam bagi orang pilih sarana ini dalam usaha sembuh sakit taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
402,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,4.5,0,"Food Junction Grand Pakuwon sebetulnya merupakan suatu pujasera dengan konsep yang sedikit berbeda dengan tempat lainnya. Tempatnya yang terletak di area Tandes, Surabaya Barat (strategis dengan suasana romantis dan unik) dimana jika dari arah pusat kota hanya membutuhkan waktu 20 menit untuk sampai ke lokasi. Sehingga tidak heran apabila banyak warga Surabaya yang menghabiskan waktu sore hari ditempat ini.",food junction grand pakuwon betul rupa suatu pujasera dengan konsep yang sedikit beda dengan tempat lain tempat yang letak di area tandes surabaya barat strategis dengan suasana romantis dan unik mana jika dari arah pusat kota hanya butuh waktu 20 menit untuk sampai ke lokasi sehingga tidak heran apabila banyak warga surabaya yang habis waktu sore hari tempat ini pusat belanja pusat belanja pusat belanja pusat belanja pusat belanja surabaya surabaya surabaya surabaya surabaya 
403,Taman Barunawati,Taman Hiburan,Surabaya,4.2,0,"Taman Barunawati yang lokasinya berada di kota Surabaya bagian utara. Taman yang satu ini bisa menjadi referensi untuk dikunjungi karena cukup recommended terutama bagi warga Surabaya atau bahkan warga luar Surabaya. Layaknya taman pada umumnya, memanglah menjadi tempat berlibur yang paling murah namun ada manfaat tersendiri yang bisa dirasakan oleh pengunjung seperti pikiran jadi tenang. Selain itu kita juga bisa mengajak anak atau anggota keluarga yang masih kecil untuk sekedar bermain di playground yang ada di dalam Taman Barunawati. Taman yang diresmikan pada 9 Oktober 2019 itu sekarang kondisinya nampak indah dan asri sehingga dapat mengalihkan perhatian bagi siapa saja yang melewati jalan Perak Barat Surabaya. Berkunjung ke taman ini pun kita tidak perlu merogoh kocek sepeser pun, namun pengunjung masih dapat menikmati pemandangan dan semua fasilitas yang ada di dalamnya.",taman barunawati yang lokasi ada di kota surabaya bagi utara taman yang satu ini bisa jadi referensi untuk kunjung karena cukup recommended utama bagi warga surabaya atau bahkan warga luar surabaya layak taman pada umum memang jadi tempat libur yang paling murah namun ada manfaat sendiri yang bisa rasa oleh unjung seperti pikir jadi tenang selain itu kita juga bisa ajak anak atau anggota keluarga yang masih kecil untuk dar main di playground yang ada di dalam taman barunawati taman yang resmi pada 9 oktober 2019 itu sekarang kondisi nampak indah dan asri sehingga dapat alih perhati bagi siapa saja yang lewat jalan perak barat surabaya kunjung ke taman ini pun kita tidak perlu rogoh kocek peser pun namun unjung masih dapat nikmat pandang dan semua fasilitas yang ada di dalam taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
404,Kenjeran Park,Taman Hiburan,Surabaya,4.2,35000,"Kenjeran Park merupakan salah satu tempat wisata kekinian di Surabaya. Tempat wisata ini berlokasi tepat di Jalan Sukolilo, Desa Sukolilo Baru, Kecamatan Bulak, Surabaya, Jawa Timur. Dulunya, Kenjeran Park merupakan tempat yang kumuh dan kurang terawat. Tetapi, tempat ini kembali terawat hingga bertransformasi menjadi destinasi wisata modern dan kekinian di tengah Kota Surabaya. Kenjeran Park terdiri dari beberapa kawasan wisata yang bisa pengunjung pilih. Bagi yang membawa anak-anak dan suka berenang, pengunjung bisa mengunjungi Atlantis Land Kenjeran. Lalu, pengunjung juga bisa menyambangi beberapa tempat yang ikonik dari Kenjeran Park. Salah satunya adalah Pagoda Tian Ti. Pagoda Tian Ti ini punya desain yang terinspirasi dari Pagoda Tian Tan di Beijing, China. Namun, Pagoda Tian Ti terdiri dari tiga lantai dengan diameter 60 meter dan tinggi 58 meter. Tempat ikonik lainnya adalah Patung Buddha 4 Wajah. Patung Buddha memiliki ketinggian 36 meter. Tempat menarik lainnya yang bisa pengunjung sambangi adalah Klenteng Sanggar Agung. Di klenteng ini, pengunjung bisa melihat patung Dewi Kwan Im dan sepasang naga merah keemasan yang langsung menghadap ke pantai.",kenjeran park rupa salah satu tempat wisata kini di surabaya tempat wisata ini lokasi tepat di jalan sukolilo desa sukolilo baru camat bulak surabaya jawa timur dulunya kenjeran park rupa tempat yang kumuh dan kurang awat tetapi tempat ini kembali awat hingga transformasi jadi destinasi wisata modern dan kini di tengah kota surabaya kenjeran park diri dari beberapa kawasan wisata yang bisa unjung pilih bagi yang bawa anak anak dan suka renang unjung bisa unjung atlantis land kenjeran lalu unjung juga bisa sambang beberapa tempat yang ikonik dari kenjeran park salah satu adalah pagoda tian ti pagoda tian ti ini punya desain yang inspirasi dari pagoda tian tan di beijing china namun pagoda tian ti diri dari tiga lantai dengan diameter 60 meter dan tinggi 58 meter tempat ikonik lain adalah patung buddha 4 wajah patung buddha milik tinggi 36 meter tempat tarik lain yang bisa unjung sambang adalah klenteng sanggar agung di klenteng ini unjung bisa lihat patung dewi kwan im dan pasang naga merah emas yang langsung hadap ke pantai taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
405,Surabaya North Quay,Taman Hiburan,Surabaya,4.4,50000,"Surabaya menjadi kota besar yang sering menjadi tempat tujuan wisata. Berbagai tempat belanja dari tradisional hingga modern ada di Ibukota Jawa Timur ini. Namun, apakah tidak bosan wisata belanja saja di Surabaya? Jika bosan, datanglah ke Surabaya North Quay, objek wisata baru di Surabaya. Surabaya North Quay sebenarnya adalah terminal bagi kapal pesiar mewah yang bersandar. Namun, tempat ini sengaja dibenahi supaya dapat menjadi tempat wisata bagi warga Surabaya dan sekitarnya. Bahkan, tak sedikit yang berasal dari luar daerah yang penasaran ingin menikmati pemandangan menakjubkan. Lautan lepas dengan kapal pesiar mewah yang bersandar di terminal ini, menjadi daya tarik utamanya.",surabaya jadi kota besar yang sering jadi tempat tuju wisata bagai tempat belanja dari tradisional hingga modern ada di ibukota jawa timur ini namun apakah tidak bosan wisata belanja saja di surabaya jika bosan datang ke surabaya north quay objek wisata baru di surabaya surabaya north quay benar adalah terminal bagi kapal pesiar mewah yang sandar namun tempat ini sengaja benah supaya dapat jadi tempat wisata bagi warga surabaya dan sekitar bahkan tak sedikit yang asal dari luar daerah yang penasaran ingin nikmat pandang takjub laut lepas dengan kapal pesiar mewah yang sandar di terminal ini jadi daya tarik utama taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
406,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,4.4,0,"Meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. Kawasan Kebun Bibit Wonorejo ini terbagi menjadi 2 bagian, yaitu Taman Aktif dan Taman Pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. Cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. Selain mall, taman kota di Surabaya seperti Kebun Bibit Wonorejo ini juga pilihan yang tepat. Pengunjung akan dimanjakan dengan udara sejuk. Hal ini karena banyaknya pepohonan yang menjulang tinggi.",meski nama kebun bibit namun kawasan ini rasa lebih cocok sebut bagai taman kawasan kebun bibit wonorejo ini bagi jadi 2 bagi yaitu taman aktif dan taman pasif yang total dua punya luas besar 5 9 hektare cuaca panas yang bikin gerah memang paling enak dingin dengan kunjung ke tempat adem selain mall taman kota di surabaya seperti kebun bibit wonorejo ini juga pilih yang tepat unjung akan manja dengan udara sejuk hal ini karena banyak pohon yang julang tinggi cagar alam cagar alam cagar alam cagar alam cagar alam surabaya surabaya surabaya surabaya surabaya 
407,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,4.5,0,"Taman Ekspresi Surabaya tidak hanya menyuguhkan taman yang rindang dan asri. Taman di Jalan Gentengkali ini juga punya fasilitas penunjang berupa perpustakaan di sisi barat. Perpustakaan yang dikelola Dinas Perpustakaan dan Kearsipan Kota Surabaya tersebut memiliki 3.412 koleksi buku. Buku-buku yang ada di perpustakaan sangat lengkap dan baru, dari cetakan 2009 sampai terbaru 2019. Mulai buku bahasa, filsafat, psikologi, agama, matematika, ilmu alam, ilmu sosial, keluarga, teknologi, seni, sastra, geografis, sejarah, hingga bacaan untuk anak-anak.",taman ekspresi surabaya tidak hanya suguh taman yang rindang dan asri taman di jalan gentengkali ini juga punya fasilitas tunjang upa pustaka di sisi barat pustaka yang kelola dinas pustaka dan arsip kota surabaya sebut milik 3 412 koleksi buku buku buku yang ada di pustaka sangat lengkap dan baru dari cetak 2009 sampai baru 2019 mulai buku bahasa filsafat psikologi agama matematika ilmu alam ilmu sosial keluarga teknologi seni sastra geografis sejarah hingga baca untuk anak anak taman hibur taman hibur taman hibur taman hibur taman hibur surabaya surabaya surabaya surabaya surabaya 
408,Kebun Binatang Surabaya,Cagar Alam,Surabaya,4.3,15000,"Kebun Binatang Surabaya (KBS) (Dialek Arekan: Kebon Binatang Suroboyo) adalah salah satu kebun binatang yang populer di Indonesia dan terletak di Surabaya. KBS merupakan kebun binatang yang pernah terlengkap se-Asia Tenggara, di dalamnya terdapat lebih dari 981 spesies satwa yang berbeda yang terdiri lebih dari 2.806 binatang. Termasuk di dalamnya satwa langka Indonesia maupun dunia terdiri dari Mamalia, Aves, Reptilia, dan Pisces.",kebun binatang surabaya kbs dialek are kebon binatang suroboyo adalah salah satu kebun binatang yang populer di indonesia dan letak di surabaya kbs rupa kebun binatang yang pernah lengkap se asia tenggara di dalam dapat lebih dari 981 spesies satwa yang beda yang diri lebih dari 2 806 binatang masuk di dalam satwa langka indonesia maupun dunia diri dari mamalia aves reptilia dan pisces cagar alam cagar alam cagar alam cagar alam cagar alam surabaya surabaya surabaya surabaya surabaya 
